https://m.tipsport.cz/rest/offer/v1/matches/3368784/event-tables?fromResults=false|http://www.tipsport.cz/tenis-macilic-auger-aliassime-3368784-MATCH|v 1. setu|2019-08-01T15:24:54.250
https://m.tipsport.cz/rest/offer/v1/matches/3368784/event-tables?fromResults=false|http://www.tipsport.cz/tenis-macilic-auger-aliassime-3368784-MATCH|v 1. setu|2019-08-01T15:42:51.228
https://m.tipsport.cz/rest/offer/v1/matches/3368725/event-tables?fromResults=false|http://www.tipsport.cz/fotbal-dundalk-slovan-3368725-MATCH|Více rohů|2019-08-13T18:49:30.983
https://m.tipsport.cz/rest/offer/v1/matches/3313958/event-tables?fromResults=false|http://www.tipsport.cz/fotbal-teplice-bohemians-1905-3313958-MATCH|Počet gólů|2019-09-25T21:44:44.058
https://m.tipsport.cz/rest/offer/v1/matches/3404741/event-tables?fromResults=false|http://www.tipsport.cz/ledni-hokej-nzamky-nitra-3404741-MATCH|hodn|2019-11-20T19:09:11.070
https://www.idnes.cz/|https://www.idnes.cz/|exprez|2019-11-20T19:35:45.816
https://www.tipsport.cz/|https://www.tipsport.cz/|fotbal|2019-11-20T20:12:43.906
https://m.tipsport.cz/rest/offer/v1/matches/3372067/event-tables?fromResults=false|http://www.tipsport.cz/ledni-hokej-mboleslav-trinec-3372067-MATCH|bez|2020-01-21T21:29:36.859
